cve_ent	cve_mun	munid	municipio	estado	nombre
15	76	2146	San Mateo Atenco	México	San Mateo Atenco (México)
24	7	2147	Cedral	San Luis Potosí	Cedral (San Luis Potosí)
5	29	2148	Sacramento	Coahuila	Sacramento (Coahuila de Zaragoza)
26	66	2149	Ures	Sonora	Ures (Sonora)
30	113	2150	Naranjal	Veracruz	Naranjal (Veracruz de Ignacio de la Llave)
14	82	2151	Sayula	Jalisco	Sayula (Jalisco)
12	35	2152	Iguala de la Independencia	Guerrero	Iguala de la Independencia (Guerrero)
14	43	2153	La Huerta	Jalisco	La Huerta (Jalisco)
21	91	2154	Juan Galindo	Puebla	Juan Galindo (Puebla)
26	23	2155	Cumpas	Sonora	Cumpas (Sonora)
11	39	2156	Tarimoro	Guanajuato	Tarimoro (Guanajuato)
10	22	2157	Poanas	Durango	Poanas (Durango)
31	16	2158	Chacsinkín	Yucatán	Chacsinkín (Yucatán)
13	47	2159	Pacula	Hidalgo	Pacula (Hidalgo)
20	370	2160	Santa Catarina Tayata	Oaxaca	Santa Catarina Tayata (Oaxaca)
20	409	2161	Santa María del Tule	Oaxaca	Santa María del Tule (Oaxaca)
7	1	2162	Acacoyagua	Chiapas	Acacoyagua (Chiapas)
19	40	2163	Parás	Nuevo León	Parás (Nuevo León)
20	60	2164	Mixistlán de la Reforma	Oaxaca	Mixistlán de la Reforma (Oaxaca)
29	23	2165	Natívitas	Tlaxcala	Natívitas (Tlaxcala)
30	85	2166	Ixtaczoquitlán	Veracruz	Ixtaczoquitlán (Veracruz de Ignacio de la Llave)
30	28	2167	Boca del Río	Veracruz	Boca del Río (Veracruz de Ignacio de la Llave)
20	93	2168	San Andrés Lagunas	Oaxaca	San Andrés Lagunas (Oaxaca)
7	19	2169	Comitán de Domínguez	Chiapas	Comitán de Domínguez (Chiapas)
20	501	2170	Santiago Yucuyachi	Oaxaca	Santiago Yucuyachi (Oaxaca)
20	179	2171	San Juan Bautista Jayacatlán	Oaxaca	San Juan Bautista Jayacatlán (Oaxaca)
20	117	2172	San Bartolomé Loxicha	Oaxaca	San Bartolomé Loxicha (Oaxaca)
21	16	2173	Aquixtla	Puebla	Aquixtla (Puebla)
15	84	2174	Temascalapa	México	Temascalapa (México)
19	11	2175	Cerralvo	Nuevo León	Cerralvo (Nuevo León)
8	56	2176	Rosario	Chihuahua	Rosario (Chihuahua)
20	206	2177	San Juan de los Cués	Oaxaca	San Juan de los Cués (Oaxaca)
31	91	2178	Tinum	Yucatán	Tinum (Yucatán)
14	6	2179	Ameca	Jalisco	Ameca (Jalisco)
20	35	2180	Guelatao de Juárez	Oaxaca	Guelatao de Juárez (Oaxaca)
20	327	2181	San Pedro Tapanatepec	Oaxaca	San Pedro Tapanatepec (Oaxaca)
32	54	2182	Villa Hidalgo	Zacatecas	Villa Hidalgo (Zacatecas)
17	27	2183	Totolapan	Morelos	Totolapan (Morelos)
22	7	2184	Ezequiel Montes	Querétaro	Ezequiel Montes (Querétaro)
14	70	2185	El Salto	Jalisco	El Salto (Jalisco)
20	218	2186	San Juan Teita	Oaxaca	San Juan Teita (Oaxaca)
15	98	2187	Texcalyacac	México	Texcalyacac (México)
12	60	2188	Tetipac	Guerrero	Tetipac (Guerrero)
1	4	2189	Cosío	Aguascalientes	Cosío (Aguascalientes)
16	46	2190	Juárez	Michoacán	Juárez (Michoacán de Ocampo)
20	538	2191	Sitio de Xitlapehua	Oaxaca	Sitio de Xitlapehua (Oaxaca)
13	21	2192	Emiliano Zapata	Hidalgo	Emiliano Zapata (Hidalgo)
32	9	2193	Chalchihuites	Zacatecas	Chalchihuites (Zacatecas)
16	20	2194	Cuitzeo	Michoacán	Cuitzeo (Michoacán de Ocampo)
15	86	2195	Temascaltepec	México	Temascaltepec (México)
20	365	2196	Santa Catarina Lachatao	Oaxaca	Santa Catarina Lachatao (Oaxaca)
20	493	2197	Santiago Tillo	Oaxaca	Santiago Tillo (Oaxaca)
10	38	2198	Vicente Guerrero	Durango	Vicente Guerrero (Durango)
16	87	2199	Taretan	Michoacán	Taretan (Michoacán de Ocampo)
15	12	2200	Atizapán	México	Atizapán (México)
19	18	2201	García	Nuevo León	García (Nuevo León)
12	10	2202	Atlixtac	Guerrero	Atlixtac (Guerrero)
27	14	2203	Paraíso	Tabasco	Paraíso (Tabasco)
26	37	2204	Mazatán	Sonora	Mazatán (Sonora)
6	9	2205	Tecomán	Colima	Tecomán (Colima)
20	104	2206	San Antonino el Alto	Oaxaca	San Antonino el Alto (Oaxaca)
30	32	2207	Catemaco	Veracruz	Catemaco (Veracruz de Ignacio de la Llave)
32	52	2208	Villa García	Zacatecas	Villa García (Zacatecas)
20	144	2209	San Francisco Jaltepetongo	Oaxaca	San Francisco Jaltepetongo (Oaxaca)
28	5	2210	Burgos	Tamaulipas	Burgos (Tamaulipas)
29	37	2211	Ziltlaltépec de Trinidad Sánchez Santos	Tlaxcala	Ziltlaltépec de Trinidad Sánchez Santos (Tlaxcala)
16	101	2212	Tzitzio	Michoacán	Tzitzio (Michoacán de Ocampo)
21	203	2213	Xochitlán Todos Santos	Puebla	Xochitlán Todos Santos (Puebla)
20	478	2214	Santiago Nacaltepec	Oaxaca	Santiago Nacaltepec (Oaxaca)
26	36	2215	Magdalena	Sonora	Magdalena (Sonora)
7	96	2216	Tila	Chiapas	Tila (Chiapas)
28	41	2217	Victoria	Tamaulipas	Victoria (Tamaulipas)
20	10	2218	El Barrio de la Soledad	Oaxaca	El Barrio de la Soledad (Oaxaca)
20	554	2219	Totontepec Villa de Morelos	Oaxaca	Totontepec Villa de Morelos (Oaxaca)
20	455	2220	Santiago Ayuquililla	Oaxaca	Santiago Ayuquililla (Oaxaca)
20	292	2221	San Pablo Cuatro Venados	Oaxaca	San Pablo Cuatro Venados (Oaxaca)
20	516	2222	Santo Domingo Teojomulco	Oaxaca	Santo Domingo Teojomulco (Oaxaca)
14	123	2223	Zapotlán del Rey	Jalisco	Zapotlán del Rey (Jalisco)
9	2	2224	Azcapotzalco	Distrito Federal	Azcapotzalco (Distrito Federal)
29	36	2225	Totolac	Tlaxcala	Totolac (Tlaxcala)
11	33	2226	San Luis de la Paz	Guanajuato	San Luis de la Paz (Guanajuato)
13	51	2227	Mineral de la Reforma	Hidalgo	Mineral de la Reforma (Hidalgo)
24	24	2228	Rioverde	San Luis Potosí	Rioverde (San Luis Potosí)
7	102	2229	Tuxtla Chico	Chiapas	Tuxtla Chico (Chiapas)
16	18	2230	Copándaro	Michoacán	Copándaro (Michoacán de Ocampo)
17	31	2231	Zacatepec	Morelos	Zacatepec (Morelos)
32	24	2232	Loreto	Zacatecas	Loreto (Zacatecas)
16	83	2233	Tancítaro	Michoacán	Tancítaro (Michoacán de Ocampo)
30	72	2234	Huayacocotla	Veracruz	Huayacocotla (Veracruz de Ignacio de la Llave)
20	570	2235	Zimatlán de Álvarez	Oaxaca	Zimatlán de Álvarez (Oaxaca)
20	121	2236	San Bartolo Soyaltepec	Oaxaca	San Bartolo Soyaltepec (Oaxaca)
19	20	2237	General Bravo	Nuevo León	General Bravo (Nuevo León)
10	2	2238	Canelas	Durango	Canelas (Durango)
20	339	2239	San Pedro y San Pablo Teposcolula	Oaxaca	San Pedro y San Pablo Teposcolula (Oaxaca)
28	36	2240	San Nicolás	Tamaulipas	San Nicolás (Tamaulipas)
30	182	2241	Tlalnelhuayocan	Veracruz	Tlalnelhuayocan (Veracruz de Ignacio de la Llave)
14	91	2242	Teocaltiche	Jalisco	Teocaltiche (Jalisco)
31	6	2243	Buctzotz	Yucatán	Buctzotz (Yucatán)
21	82	2244	Ixcaquixtla	Puebla	Ixcaquixtla (Puebla)
21	43	2245	Cuetzalan del Progreso	Puebla	Cuetzalan del Progreso (Puebla)
26	41	2246	Nacozari de García	Sonora	Nacozari de García (Sonora)
30	26	2247	Banderilla	Veracruz	Banderilla (Veracruz de Ignacio de la Llave)
8	14	2248	Coronado	Chihuahua	Coronado (Chihuahua)
20	343	2249	San Sebastián Abasolo	Oaxaca	San Sebastián Abasolo (Oaxaca)
22	9	2250	Jalpan de Serra	Querétaro	Jalpan de Serra (Querétaro)
20	317	2251	San Pedro Mártir Yucuxaco	Oaxaca	San Pedro Mártir Yucuxaco (Oaxaca)
11	35	2252	Santa Cruz de Juventino Rosas	Guanajuato	Santa Cruz de Juventino Rosas (Guanajuato)
30	135	2253	Rafael Delgado	Veracruz	Rafael Delgado (Veracruz de Ignacio de la Llave)
18	17	2254	Tepic	Nayarit	Tepic (Nayarit)
31	70	2255	Sucilá	Yucatán	Sucilá (Yucatán)
29	41	2256	Papalotla de Xicohténcatl	Tlaxcala	Papalotla de Xicohténcatl (Tlaxcala)
12	39	2257	Juan R. Escudero	Guerrero	Juan R. Escudero (Guerrero)
31	82	2258	Telchac Pueblo	Yucatán	Telchac Pueblo (Yucatán)
31	43	2259	Kaua	Yucatán	Kaua (Yucatán)
20	351	2260	San Simón Almolongas	Oaxaca	San Simón Almolongas (Oaxaca)
21	6	2261	Ahuacatlán	Puebla	Ahuacatlán (Puebla)
29	5	2262	Apizaco	Tlaxcala	Apizaco (Tlaxcala)
13	53	2263	San Bartolo Tutotepec	Hidalgo	San Bartolo Tutotepec (Hidalgo)
28	37	2264	Soto la Marina	Tamaulipas	Soto la Marina (Tamaulipas)
14	16	2265	Ayotlán	Jalisco	Ayotlán (Jalisco)
7	57	2266	Motozintla	Chiapas	Motozintla (Chiapas)
24	52	2267	Villa Juárez	San Luis Potosí	Villa Juárez (San Luis Potosí)
20	454	2268	Santiago Atitlán	Oaxaca	Santiago Atitlán (Oaxaca)
20	95	2269	San Andrés Paxtlán	Oaxaca	San Andrés Paxtlán (Oaxaca)
26	5	2270	Arivechi	Sonora	Arivechi (Sonora)
5	34	2271	Sierra Mojada	Coahuila	Sierra Mojada (Coahuila de Zaragoza)
20	303	2272	San Pedro Cajonos	Oaxaca	San Pedro Cajonos (Oaxaca)
30	139	2273	Saltabarranca	Veracruz	Saltabarranca (Veracruz de Ignacio de la Llave)
20	39	2274	Heroica Ciudad de Huajuapan de León	Oaxaca	Heroica Ciudad de Huajuapan de León (Oaxaca)
21	70	2275	Huatlatlauca	Puebla	Huatlatlauca (Puebla)
20	248	2276	San Mateo del Mar	Oaxaca	San Mateo del Mar (Oaxaca)
24	9	2277	Cerro de San Pedro	San Luis Potosí	Cerro de San Pedro (San Luis Potosí)
30	29	2278	Calcahualco	Veracruz	Calcahualco (Veracruz de Ignacio de la Llave)
15	80	2279	Sultepec	México	Sultepec (México)
31	54	2280	Muxupip	Yucatán	Muxupip (Yucatán)
7	42	2281	Ixhuatán	Chiapas	Ixhuatán (Chiapas)
16	111	2282	Ziracuaretiro	Michoacán	Ziracuaretiro (Michoacán de Ocampo)
16	23	2283	Chavinda	Michoacán	Chavinda (Michoacán de Ocampo)
28	11	2284	Gómez Farías	Tamaulipas	Gómez Farías (Tamaulipas)
16	66	2285	Pátzcuaro	Michoacán	Pátzcuaro (Michoacán de Ocampo)
18	8	2286	Xalisco	Nayarit	Xalisco (Nayarit)
17	10	2287	Jantetelco	Morelos	Jantetelco (Morelos)
14	24	2288	Cocula	Jalisco	Cocula (Jalisco)
20	160	2289	San Jerónimo Silacayoapilla	Oaxaca	San Jerónimo Silacayoapilla (Oaxaca)
7	79	2290	San Fernando	Chiapas	San Fernando (Chiapas)
20	131	2291	San Dionisio Ocotepec	Oaxaca	San Dionisio Ocotepec (Oaxaca)
20	503	2292	Santiago Zoochila	Oaxaca	Santiago Zoochila (Oaxaca)
5	28	2293	Sabinas	Coahuila	Sabinas (Coahuila de Zaragoza)
10	30	2294	San Pedro del Gallo	Durango	San Pedro del Gallo (Durango)
21	115	2295	Quecholac	Puebla	Quecholac (Puebla)
11	13	2296	Doctor Mora	Guanajuato	Doctor Mora (Guanajuato)
30	161	2297	Tempoal	Veracruz	Tempoal (Veracruz de Ignacio de la Llave)
32	16	2298	General Pánfilo Natera	Zacatecas	General Pánfilo Natera (Zacatecas)
29	46	2299	Emiliano Zapata	Tlaxcala	Emiliano Zapata (Tlaxcala)
30	97	2300	Lerdo de Tejada	Veracruz	Lerdo de Tejada (Veracruz de Ignacio de la Llave)
21	54	2301	Chignautla	Puebla	Chignautla (Puebla)
20	525	2302	Santo Domingo Zanatepec	Oaxaca	Santo Domingo Zanatepec (Oaxaca)
30	129	2303	Platón Sánchez	Veracruz	Platón Sánchez (Veracruz de Ignacio de la Llave)
20	522	2304	Santo Domingo Xagacía	Oaxaca	Santo Domingo Xagacía (Oaxaca)
14	77	2305	San Martín Hidalgo	Jalisco	San Martín Hidalgo (Jalisco)
20	168	2306	San José Estancia Grande	Oaxaca	San José Estancia Grande (Oaxaca)
20	459	2307	Santiago Chazumba	Oaxaca	Santiago Chazumba (Oaxaca)
26	46	2308	Oquitoa	Sonora	Oquitoa (Sonora)
25	10	2309	El Fuerte	Sinaloa	El Fuerte (Sinaloa)
7	94	2310	Teopisca	Chiapas	Teopisca (Chiapas)
20	418	2311	Santa María Jalapa del Marqués	Oaxaca	Santa María Jalapa del Marqués (Oaxaca)
20	498	2312	Santiago Yaveo	Oaxaca	Santiago Yaveo (Oaxaca)
7	15	2313	Cacahoatán	Chiapas	Cacahoatán (Chiapas)
21	192	2314	Tuzamapan de Galeana	Puebla	Tuzamapan de Galeana (Puebla)
8	59	2315	San Francisco del Oro	Chihuahua	San Francisco del Oro (Chihuahua)
28	40	2316	Valle Hermoso	Tamaulipas	Valle Hermoso (Tamaulipas)
30	130	2317	Playa Vicente	Veracruz	Playa Vicente (Veracruz de Ignacio de la Llave)
19	23	2318	General Treviño	Nuevo León	General Treviño (Nuevo León)
29	40	2319	Xaltocan	Tlaxcala	Xaltocan (Tlaxcala)
20	520	2320	Santo Domingo Tonalá	Oaxaca	Santo Domingo Tonalá (Oaxaca)
12	31	2321	General Canuto A. Neri	Guerrero	General Canuto A. Neri (Guerrero)
30	196	2322	Yanga	Veracruz	Yanga (Veracruz de Ignacio de la Llave)
20	44	2323	Loma Bonita	Oaxaca	Loma Bonita (Oaxaca)
21	74	2324	Huejotzingo	Puebla	Huejotzingo (Puebla)
7	84	2325	Solosuchiapa	Chiapas	Solosuchiapa (Chiapas)
4	3	2326	Carmen	Campeche	Carmen (Campeche)
21	64	2327	Francisco Z. Mena	Puebla	Francisco Z. Mena (Puebla)
14	9	2328	El Arenal	Jalisco	El Arenal (Jalisco)
14	61	2329	Mezquitic	Jalisco	Mezquitic (Jalisco)
20	430	2330	Santa María Tataltepec	Oaxaca	Santa María Tataltepec (Oaxaca)
7	98	2331	Totolapa	Chiapas	Totolapa (Chiapas)
12	62	2332	Tlacoachistlahuaca	Guerrero	Tlacoachistlahuaca (Guerrero)
26	40	2333	Nácori Chico	Sonora	Nácori Chico (Sonora)
31	7	2334	Cacalchén	Yucatán	Cacalchén (Yucatán)
30	81	2335	Ixhuatlancillo	Veracruz	Ixhuatlancillo (Veracruz de Ignacio de la Llave)
21	112	2336	Petlalcingo	Puebla	Petlalcingo (Puebla)
14	52	2337	Juchitlán	Jalisco	Juchitlán (Jalisco)
24	16	2338	Ebano	San Luis Potosí	Ebano (San Luis Potosí)
20	180	2339	San Juan Bautista Lo de Soto	Oaxaca	San Juan Bautista Lo de Soto (Oaxaca)
26	11	2340	Bacoachi	Sonora	Bacoachi (Sonora)
14	88	2341	Tecolotlán	Jalisco	Tecolotlán (Jalisco)
31	64	2342	Sanahcat	Yucatán	Sanahcat (Yucatán)
7	76	2343	Sabanilla	Chiapas	Sabanilla (Chiapas)
20	31	2344	Tamazulápam del Espíritu Santo	Oaxaca	Tamazulápam del Espíritu Santo (Oaxaca)
20	142	2345	San Francisco Huehuetlán	Oaxaca	San Francisco Huehuetlán (Oaxaca)
20	109	2346	San Antonio Nanahuatípam	Oaxaca	San Antonio Nanahuatípam (Oaxaca)
31	74	2347	Tahmek	Yucatán	Tahmek (Yucatán)
21	193	2348	Tzicatlacoyan	Puebla	Tzicatlacoyan (Puebla)
12	44	2349	Mochitlán	Guerrero	Mochitlán (Guerrero)
13	58	2350	Tasquillo	Hidalgo	Tasquillo (Hidalgo)
20	322	2351	San Pedro Ocopetatillo	Oaxaca	San Pedro Ocopetatillo (Oaxaca)
26	69	2352	Yécora	Sonora	Yécora (Sonora)
22	16	2353	San Juan del Río	Querétaro	San Juan del Río (Querétaro)
23	4	2354	Othón P. Blanco	Quintana Roo	Othón P. Blanco (Quintana Roo)
29	11	2355	Muñoz de Domingo Arenas	Tlaxcala	Muñoz de Domingo Arenas (Tlaxcala)
15	1	2356	Acambay de Ruíz Castañeda	México	Acambay de Ruíz Castañeda (México)
15	19	2357	Capulhuac	México	Capulhuac (México)
21	7	2358	Ahuatlán	Puebla	Ahuatlán (Puebla)
21	120	2359	San Antonio Cañada	Puebla	San Antonio Cañada (Puebla)
11	27	2360	Salamanca	Guanajuato	Salamanca (Guanajuato)
20	381	2361	Santa Cruz Tacache de Mina	Oaxaca	Santa Cruz Tacache de Mina (Oaxaca)
30	152	2362	Tampico Alto	Veracruz	Tampico Alto (Veracruz de Ignacio de la Llave)
20	62	2363	Natividad	Oaxaca	Natividad (Oaxaca)
5	4	2364	Arteaga	Coahuila	Arteaga (Coahuila de Zaragoza)
20	165	2365	San José Ayuquila	Oaxaca	San José Ayuquila (Oaxaca)
20	215	2366	San Juan Sayultepec	Oaxaca	San Juan Sayultepec (Oaxaca)
20	48	2367	Magdalena Mixtepec	Oaxaca	Magdalena Mixtepec (Oaxaca)
15	96	2368	Tequixquiac	México	Tequixquiac (México)
16	41	2369	Irimbo	Michoacán	Irimbo (Michoacán de Ocampo)
21	24	2370	Axutla	Puebla	Axutla (Puebla)
20	358	2371	Santa Ana Tlapacoyan	Oaxaca	Santa Ana Tlapacoyan (Oaxaca)
2	2	2372	Mexicali	Baja California	Mexicali (Baja California)
20	232	2373	San Lucas Ojitlán	Oaxaca	San Lucas Ojitlán (Oaxaca)
19	37	2374	Mina	Nuevo León	Mina (Nuevo León)
20	487	2375	Santiago Tenango	Oaxaca	Santiago Tenango (Oaxaca)
32	43	2376	Susticacán	Zacatecas	Susticacán (Zacatecas)
13	73	2377	Tlanchinol	Hidalgo	Tlanchinol (Hidalgo)
26	18	2378	Cajeme	Sonora	Cajeme (Sonora)
20	138	2379	San Francisco Cajonos	Oaxaca	San Francisco Cajonos (Oaxaca)
5	26	2380	Progreso	Coahuila	Progreso (Coahuila de Zaragoza)
12	13	2381	Azoyú	Guerrero	Azoyú (Guerrero)
8	3	2382	Allende	Chihuahua	Allende (Chihuahua)
30	186	2383	Tomatlán	Veracruz	Tomatlán (Veracruz de Ignacio de la Llave)
14	115	2384	Villa Guerrero	Jalisco	Villa Guerrero (Jalisco)
20	147	2385	San Francisco Nuxaño	Oaxaca	San Francisco Nuxaño (Oaxaca)
31	77	2386	Tekal de Venegas	Yucatán	Tekal de Venegas (Yucatán)
29	18	2387	Contla de Juan Cuamatzi	Tlaxcala	Contla de Juan Cuamatzi (Tlaxcala)
15	102	2388	Timilpan	México	Timilpan (México)
20	344	2389	San Sebastián Coatlán	Oaxaca	San Sebastián Coatlán (Oaxaca)
20	281	2390	San Miguel Tecomatlán	Oaxaca	San Miguel Tecomatlán (Oaxaca)
30	183	2391	Tlapacoyan	Veracruz	Tlapacoyan (Veracruz de Ignacio de la Llave)
14	54	2392	El Limón	Jalisco	El Limón (Jalisco)
7	86	2393	Suchiapa	Chiapas	Suchiapa (Chiapas)
19	36	2394	Mier y Noriega	Nuevo León	Mier y Noriega (Nuevo León)
32	6	2395	Cañitas de Felipe Pescador	Zacatecas	Cañitas de Felipe Pescador (Zacatecas)
20	13	2396	Ciénega de Zimatlán	Oaxaca	Ciénega de Zimatlán (Oaxaca)
28	20	2397	Mainero	Tamaulipas	Mainero (Tamaulipas)
6	6	2398	Ixtlahuacán	Colima	Ixtlahuacán (Colima)
12	48	2399	Petatlán	Guerrero	Petatlán (Guerrero)
20	521	2400	Santo Domingo Tonaltepec	Oaxaca	Santo Domingo Tonaltepec (Oaxaca)
31	24	2401	Chumayel	Yucatán	Chumayel (Yucatán)
7	12	2402	Berriozábal	Chiapas	Berriozábal (Chiapas)
17	33	2403	Temoac	Morelos	Temoac (Morelos)
20	178	2404	San Juan Bautista Guelache	Oaxaca	San Juan Bautista Guelache (Oaxaca)
30	34	2405	Cerro Azul	Veracruz	Cerro Azul (Veracruz de Ignacio de la Llave)
21	77	2406	Hueytlalpan	Puebla	Hueytlalpan (Puebla)
16	5	2407	Angangueo	Michoacán	Angangueo (Michoacán de Ocampo)
16	37	2408	Huaniqueo	Michoacán	Huaniqueo (Michoacán de Ocampo)
31	88	2409	Teya	Yucatán	Teya (Yucatán)
14	64	2410	Ojuelos de Jalisco	Jalisco	Ojuelos de Jalisco (Jalisco)
20	27	2411	Chiquihuitlán de Benito Juárez	Oaxaca	Chiquihuitlán de Benito Juárez (Oaxaca)
20	328	2412	San Pedro Taviche	Oaxaca	San Pedro Taviche (Oaxaca)
30	49	2413	Cotaxtla	Veracruz	Cotaxtla (Veracruz de Ignacio de la Llave)
21	61	2414	Eloxochitlán	Puebla	Eloxochitlán (Puebla)
21	9	2415	Ahuehuetitla	Puebla	Ahuehuetitla (Puebla)
20	67	2416	Oaxaca de Juárez	Oaxaca	Oaxaca de Juárez (Oaxaca)
20	210	2417	San Juan Ñumí	Oaxaca	San Juan Ñumí (Oaxaca)
19	41	2418	Pesquería	Nuevo León	Pesquería (Nuevo León)
27	3	2419	Centla	Tabasco	Centla (Tabasco)
26	20	2420	Carbó	Sonora	Carbó (Sonora)
15	57	2421	Naucalpan de Juárez	México	Naucalpan de Juárez (México)
14	74	2422	San Julián	Jalisco	San Julián (Jalisco)
12	68	2423	La Unión de Isidoro Montes de Oca	Guerrero	La Unión de Isidoro Montes de Oca (Guerrero)
21	52	2424	Chigmecatitlán	Puebla	Chigmecatitlán (Puebla)
5	32	2425	San Juan de Sabinas	Coahuila	San Juan de Sabinas (Coahuila de Zaragoza)
14	112	2426	Valle de Juárez	Jalisco	Valle de Juárez (Jalisco)
8	63	2427	Temósachic	Chihuahua	Temósachic (Chihuahua)
11	31	2428	San Francisco del Rincón	Guanajuato	San Francisco del Rincón (Guanajuato)
29	20	2429	Sanctórum de Lázaro Cárdenas	Tlaxcala	Sanctórum de Lázaro Cárdenas (Tlaxcala)
24	6	2430	Catorce	San Luis Potosí	Catorce (San Luis Potosí)
12	67	2431	Tlapehuala	Guerrero	Tlapehuala (Guerrero)
16	107	2432	Zacapu	Michoacán	Zacapu (Michoacán de Ocampo)
28	18	2433	Jiménez	Tamaulipas	Jiménez (Tamaulipas)
20	269	2434	San Miguel el Grande	Oaxaca	San Miguel el Grande (Oaxaca)
31	9	2435	Cansahcab	Yucatán	Cansahcab (Yucatán)
31	61	2436	Río Lagartos	Yucatán	Río Lagartos (Yucatán)
13	17	2437	Chapantongo	Hidalgo	Chapantongo (Hidalgo)
21	164	2438	Tepeaca	Puebla	Tepeaca (Puebla)
16	36	2439	Huandacareo	Michoacán	Huandacareo (Michoacán de Ocampo)
12	27	2440	Cutzamala de Pinzón	Guerrero	Cutzamala de Pinzón (Guerrero)
30	90	2441	Jamapa	Veracruz	Jamapa (Veracruz de Ignacio de la Llave)
20	134	2442	San Felipe Jalapa de Díaz	Oaxaca	San Felipe Jalapa de Díaz (Oaxaca)
21	88	2443	Jonotla	Puebla	Jonotla (Puebla)
20	486	2444	Villa Tejúpam de la Unión	Oaxaca	Villa Tejúpam de la Unión (Oaxaca)
14	120	2445	Zapopan	Jalisco	Zapopan (Jalisco)
20	539	2446	Soledad Etla	Oaxaca	Soledad Etla (Oaxaca)
14	7	2447	San Juanito de Escobedo	Jalisco	San Juanito de Escobedo (Jalisco)
22	6	2448	Corregidora	Querétaro	Corregidora (Querétaro)
24	43	2449	Tierra Nueva	San Luis Potosí	Tierra Nueva (San Luis Potosí)
20	563	2450	Yogana	Oaxaca	Yogana (Oaxaca)
20	467	2451	Santiago Jamiltepec	Oaxaca	Santiago Jamiltepec (Oaxaca)
19	5	2452	Anáhuac	Nuevo León	Anáhuac (Nuevo León)
20	496	2453	Santiago Xiacuí	Oaxaca	Santiago Xiacuí (Oaxaca)
20	68	2454	Ocotlán de Morelos	Oaxaca	Ocotlán de Morelos (Oaxaca)
11	44	2455	Villagrán	Guanajuato	Villagrán (Guanajuato)
31	52	2456	Motul	Yucatán	Motul (Yucatán)
30	154	2457	Tantima	Veracruz	Tantima (Veracruz de Ignacio de la Llave)
