"gid"	"nombre"	"nombre_dec"	"tipo"	"entidad"	"fecha_dec"	"cat_orig"	"cat_dec"	"sub_catego"	"supha_dec"	"ha_orig"	"area_orig"	"perim_orig"	"mun_orig"	"mun_dec"	"mun_2010"	"fuente"	"decretos"	"cov_"	"cov_id"	"maxsimptol"	"minsimptol"	"anpestid"
"398"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"333.4030"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"397"	"398"	"50.00000000000"	"50.00000000000"	"403"
"367"	"Presa Taxhimay"	""	"Estatal"	"México"	"12/5/2006"	"Santuario del Agua"	"Parque Estatal Santuario del Agua y Forestal"	"Sin dato"	"8253.3351"	"766.7630"	"82533351.0820"	"56204.8810"	"Sin dato"	"Villa del Carbón"	"Chapa de Mota, Tepeji del Río de Ocampo, Villa del Carbón"	"CIBIOGEM"	"1"	"366"	"367"	"50.00000000000"	"3.12500000000"	"372"
"368"	"José Antonio Alzate"	""	"Estatal"	"México"	"12/5/2006"	"Santuario del Agua"	"Parque Estatal Santuario del Agua y Forestal"	"Sin dato"	"11529.8361"	"1071.1610"	"115298361.4010"	"74120.6110"	"Sin dato"	"Almoloya de Juárez, Jiquipilco, Temoaya, Toluca"	"Almoloya de Juárez, Ixtlahuaca, Jiquipilco, Temoaya, Toluca"	"CIBIOGEM"	"1"	"367"	"368"	"50.00000000000"	"0.00610351563"	"373"
"387"	"Picaho de Oro y Plata"	""	"Estatal"	"México"	"10/4/2014"	"Estatal"	"Parque Estatal"	"Sin dato"	"857.5500"	"857.5550"	"0.0000"	"16331.1080"	"Sin dato"	"Zacualpan"	"Tetipac, Zacualpan"	"CIBIOGEM"	"1"	"386"	"387"	"50.00000000000"	"50.00000000000"	"374"
"369"	"Presa Ñado"	"Presa Ñadó"	"Estatal"	"México"	"12/5/2006"	"Santuario del Agua"	"Parque Estatal Santuario del Agua y Forestal"	"Sin dato"	"4313.2944"	"400.7200"	"43132944.2390"	"42784.1000"	"Sin dato"	"Aculco"	"Acambay de Ruíz Castañeda, Aculco"	"CIBIOGEM"	"1"	"368"	"369"	"50.00000000000"	"0.78125000000"	"375"
"370"	"Río Mayorazgo Temoaya"	"Subcuenca Tributaria Río Mayorazgo-Temoaya"	"Estatal"	"México"	"12/5/2006"	"Santuario del Agua"	"Parque Estatal Santuario del Agua y Forestal"	"Sin dato"	"25220.3353"	"2343.0550"	"252203353.5940"	"104172.1510"	"Sin dato"	"Lerma, Xonacatlán, Otzolotepec, Temoaya, Jilotzingo, Nicolás Romero, Isidro Fabela"	"Huixquilucan, Isidro Fabela, Jilotzingo, Lerma, Naucalpan de Juárez, Nicolás Romero, Otzolotepec, Temoaya, Xonacatlán"	"CIBIOGEM"	"1"	"369"	"370"	"50.00000000000"	"25.00000000000"	"376"
"393"	"Zona Sujeta a Conservación Ecológica Los Sabinos Santa Rosa San Cristóbal"	"Los Sabinos - Santa Rosa - San Cristóbal de Cuautla"	"Estatal"	"Morelos"	"31/3/1993"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"152.3128"	"155.8180"	"0.0000"	"0.0000"	"Sin dato"	"Cuautla"	"Ayala, Cuautla, Yecapixtla"	"Gobierno del  Estado"	"1"	"392"	"393"	"50.00000000000"	"50.00000000000"	"377"
"394"	"San Juan Nuevo"	"Sierra de San Juan"	"Estatal"	"Nayarit"	"18/10/2003"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Sin dato"	"19912.2000"	"19912.2480"	"0.0000"	"0.0000"	"Sin dato"	"Tepic, Xalisco, San Blas"	"Tepic, Xalisco, San Blas"	"Gobierno del  Estado"	"2"	"393"	"394"	"50.00000000000"	"50.00000000000"	"378"
"437"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"0.0000"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"436"	"437"	"0.00076293945"	"0.00076293945"	"379"
"375"	"Sierra de Tepotzotlán"	""	"Estatal"	"México"	"26/5/1977"	"Estatal"	"Parque Estatal"	"Sin dato"	"13175.0000"	"641.7730"	"69079587.0360"	"66675.6740"	"Sin dato"	"Tepotzotlán, Huehuetoca"	"Huehuetoca, Tepeji del Río de Ocampo, Tepotzotlán"	"CIBIOGEM"	"1"	"374"	"375"	"50.00000000000"	"50.00000000000"	"384"
"371"	"Sierra de Patlachique"	"Sierra Patlachique"	"Estatal"	"México"	"26/5/1977"	"Estatal"	"Parque Estatal"	"Sin dato"	"3123.0000"	"279.5160"	"30086757.1100"	"50182.6060"	"Sin dato"	"Acolman, Tepetlaoxtoc, Chiautla"	"Acolman, Chiautla, Otumba, San Martín de las Pirámides, Teotihuacán, Tepetlaoxtoc"	"CIBIOGEM"	"1"	"370"	"371"	"50.00000000000"	"50.00000000000"	"380"
"372"	"Sierra de Guadalupe"	""	"Estatal"	"México"	"10/8/1976"	"Estatal"	"Parque Estatal"	"Sin dato"	"6322.5000"	"487.7670"	"52502558.5470"	"85252.3650"	"Sin dato"	"Tlalnepantla, Ecatepec de Morelos, Coacalco, Tultitlán"	"Coacalco de Berriozábal, Ecatepec de Morelos, Gustavo A. Madero, Tlalnepantla de Baz, Tultitlán"	"CIBIOGEM"	"1"	"371"	"372"	"50.00000000000"	"0.78125000000"	"381"
"373"	"Sierra de Guadalupe"	""	"Estatal"	"México"	"10/8/1976"	"Estatal"	"Parque Estatal"	"Sin dato"	"6322.5000"	"3.1420"	"338187.7760"	"4137.7540"	"Sin dato"	"Tlalnepantla, Ecatepec de Morelos, Coacalco, Tultitlán"	"Gustavo A. Madero, Tlalnepantla de Baz"	"CIBIOGEM"	"1"	"372"	"373"	"50.00000000000"	"12.50000000000"	"382"
"374"	"Parque Estatal Tenancingo-Malinalco-Zumpahuacan"	"Tenancingo, Malinalco y Zumpahuacán"	"Estatal"	"México"	"18/7/1981"	"Estatal"	"Parque Ecológico y Recreativo"	"Sin dato"	"25625.6235"	"31.5860"	"338618963.2870"	"244809.2640"	"Sin dato"	"Tenancingo, Malinalco, Zumpahuacán"	"Joquicingo, Malinalco, Ocuilan, Tenancingo, Tenango del Valle, Villa Guerrero, Zumpahuacán"	"CIBIOGEM"	"1"	"373"	"374"	"50.00000000000"	"50.00000000000"	"383"
"376"	"Sierra de Tepotzotlán"	""	"Estatal"	"México"	"26/5/1977"	"Estatal"	"Parque Estatal"	"Sin dato"	"13175.0000"	"265.7230"	"28602050.0300"	"40654.8430"	"Sin dato"	"Tepotzotlán, Huehuetoca"	"Coyotepec, Huehuetoca, Tepotzotlán"	"CIBIOGEM"	"1"	"375"	"376"	"50.00000000000"	"50.00000000000"	"385"
"377"	"Barranca México 68"	""	"Estatal"	"México"	"5/7/1996"	"Reserva Ecológica Estatal"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"1.1535"	"0.3620"	"38995.3160"	"1297.8760"	"Sin dato"	"Naucalpan de Juárez"	"Naucalpan de Juárez"	"CIBIOGEM"	"1"	"376"	"377"	"50.00000000000"	"50.00000000000"	"386"
"378"	"Río Grande San Pedro"	"Río Grande-San Pedro"	"Estatal"	"México"	"15/9/1993"	"Reserva Ecológica Estatal"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"91578.0000"	"8221.4950"	"884950864.2000"	"160239.0540"	"Sin dato"	"Amatepec, Tlatlaya"	"Amatepec, Arcelia, Cutzamala de Pinzón, Tejupilco, Tlalchapa, Tlatlaya"	"CIBIOGEM"	"1"	"377"	"378"	"50.00000000000"	"50.00000000000"	"387"
"379"	"Nanchititla"	"Sierra Nanchititla"	"Estatal"	"México"	"10/12/1977"	"Estatal"	"Parque Natural"	"Sin dato"	"67410.0000"	"6062.1630"	"652523199.4740"	"233381.6240"	"Sin dato"	"Tejupilco"	"Amatepec, Cutzamala de Pinzón, Luvianos, Otzoloapan, Susupuato, Tejupilco, Tiquicheo de Nicolás Romero, Tuzantla"	"CIBIOGEM"	"1"	"378"	"379"	"50.00000000000"	"25.00000000000"	"388"
"395"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"15.6820"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"394"	"395"	"50.00000000000"	"50.00000000000"	"389"
"396"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"2110.7020"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"395"	"396"	"50.00000000000"	"3.12500000000"	"401"
"380"	"Nahuatlaca Matlazinca"	""	"Estatal"	"México"	"20/9/1977"	"Estatal"	"Parque Natural"	"Sin dato"	"27878.0000"	"81.7710"	"280195166.8710"	"146621.9090"	"Sin dato"	"Joquicingo, Texcalyacac, Malinalco, Ocuilan, Tenango del Valle, Santiago Tianguistenco"	"Joquicingo, Malinalco, Ocuilan, Tenango del Valle, Texcalyacac, Tianguistenco"	"CIBIOGEM"	"1"	"379"	"380"	"50.00000000000"	"0.00610351563"	"390"
"406"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"3401.0660"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"405"	"406"	"50.00000000000"	"12.50000000000"	"391"
"382"	"Sierra Morelos"	""	"Estatal"	"México"	"15/9/1981"	"Estatal"	"Parque Estatal"	"Sin dato"	"1255.0920"	"116.9810"	"12591660.7020"	"38760.6190"	"Sin dato"	"Toluca"	"Toluca, Zinacantepec"	"CIBIOGEM"	"1"	"381"	"382"	"50.00000000000"	"50.00000000000"	"392"
"388"	"Reserva Estatal Sierra Monte Negro"	"La Sierra Monte Negro"	"Estatal"	"Morelos"	"22/5/2008"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"7724.8536"	"7724.8720"	"0.0000"	"0.0000"	"Sin dato"	"Emiliano Zapata, Jiutepec, Tlaltizapán, Yautepec"	"Emiliano Zapata, Jiutepec, Tlaltizapán de Zapata, Yautepec"	"Gobierno del  Estado"	"1"	"387"	"388"	"50.00000000000"	"50.00000000000"	"393"
"389"	"Parque Estatal Urbano Barranca Chapultepec"	"Barranca de Chapultepec"	"Estatal"	"Morelos"	"6/1/1965"	"Parque Estatal"	"Parque Estatal Urbano"	"Sin dato"	"11.0000"	"11.6150"	"0.0000"	"0.0000"	"Sin dato"	"Cuernavaca"	"Cuernavaca"	"Gobierno del  Estado"	"1"	"388"	"389"	"50.00000000000"	"50.00000000000"	"394"
"390"	"Parque Estatal El Texcal"	"El Texcal"	"Estatal"	"Morelos"	"17/2/2010"	"Parque Estatal"	"Parque Estatal"	"Sin dato"	"258.9361"	"258.8150"	"0.0000"	"0.0000"	"Sin dato"	"Jiutepec"	"Jiutepec, Tepoztlán"	"Gobierno del  Estado"	"1"	"389"	"390"	"50.00000000000"	"50.00000000000"	"395"
"391"	"Reserva Estatal Las Estacas"	"Las Estacas"	"Estatal"	"Morelos"	"22/5/2008"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"652.1771"	"652.2380"	"0.0000"	"0.0000"	"Sin dato"	"Tlaltizapán"	"Tlaltizapán de Zapata"	"Gobierno del  Estado"	"1"	"390"	"391"	"50.00000000000"	"50.00000000000"	"396"
"392"	"Parque Estatal Cerro de la Tortuga"	"Cerro de la Tortuga"	"Estatal"	"Morelos"	"5/9/2012"	"Parque Estatal"	"Parque Estatal"	"Sin dato"	"310.1990"	"299.1830"	"0.0000"	"0.0000"	"Sin dato"	"Zacatepec, Puente de Ixtla"	"Puente de Ixtla, Zacatepec"	"Gobierno del  Estado"	"1"	"391"	"392"	"50.00000000000"	"50.00000000000"	"397"
"383"	"Sierra de Nanchititla"	"Sierra Nanchititla"	"Estatal"	"México"	"10/12/1977"	"Sin dato"	"Parque Natural"	"Sin dato"	"67410.0000"	"0.0000"	"0.0000"	"0.0000"	"Sin dato"	"Tejupilco"	"Luvianos, Tejupilco"	"CIBIOGEM"	"1"	"382"	"383"	"50.00000000000"	"6.25000000000"	"398"
"384"	"Cerro Ayaqueme-Volcán Huehuel"	""	"Estatal"	"México"	"3/3/2014"	"Reserva Ecológica Estatal"	"Reserva Estatal"	"Sin dato"	"13404.3200"	"13404.3200"	"134043200.0000"	"52726.7150"	"Sin dato"	"Chalco, Juchitepec, Temamatla, Tenango del Aire, Ozumba"	"Chalco, Juchitepec, Milpa Alta, Temamatla, Tenango del Aire, Tlalnepantla, Totolapan"	"CIBIOGEM"	"1"	"383"	"384"	"50.00000000000"	"50.00000000000"	"399"
"385"	"Cruz de Tejaltepec"	"Cerro La Cruz Tejaltepec"	"Estatal"	"México"	"7/3/2014"	"Estatal"	"Parque Estatal"	"Sin dato"	"1734.9600"	"1734.9620"	"17349618.6000"	"19812.5010"	"Sin dato"	"Ocuilan"	"Ocuilan"	"CIBIOGEM"	"1"	"384"	"385"	"50.00000000000"	"50.00000000000"	"400"
"400"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"3030.0670"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"399"	"400"	"50.00000000000"	"50.00000000000"	"405"
"401"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"1842.6160"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"400"	"401"	"50.00000000000"	"50.00000000000"	"406"
"402"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"1824.4770"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"401"	"402"	"50.00000000000"	"50.00000000000"	"407"
"403"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"657.8020"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Compostela"	"Gobierno del  Estado"	"1"	"402"	"403"	"50.00000000000"	"50.00000000000"	"408"
"404"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"909.4130"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"403"	"404"	"50.00000000000"	"0.00076293945"	"409"
"405"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"1423.8070"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"404"	"405"	"50.00000000000"	"0.00152587891"	"410"
"407"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"1083.4080"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"406"	"407"	"50.00000000000"	"50.00000000000"	"411"
"408"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"0.0370"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"407"	"408"	"50.00000000000"	"50.00000000000"	"412"
"411"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"4607.0530"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"410"	"411"	"50.00000000000"	"0.19531250000"	"413"
"412"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"4426.7770"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"411"	"412"	"50.00000000000"	"0.19531250000"	"414"
"413"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"0.6640"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"412"	"413"	"50.00000000000"	"0.19531250000"	"415"
"414"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"126.0620"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Compostela"	"Gobierno del  Estado"	"1"	"413"	"414"	"50.00000000000"	"50.00000000000"	"416"
"415"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"612.9290"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"414"	"415"	"50.00000000000"	"50.00000000000"	"417"
"416"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"1687.8100"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"415"	"416"	"50.00000000000"	"50.00000000000"	"418"
"417"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"415.0490"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"416"	"417"	"50.00000000000"	"50.00000000000"	"419"
"418"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"3748.7830"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"417"	"418"	"50.00000000000"	"50.00000000000"	"420"
"419"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"4262.4060"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Compostela"	"Gobierno del  Estado"	"1"	"418"	"419"	"50.00000000000"	"0.78125000000"	"421"
"420"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"3418.1060"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"419"	"420"	"50.00000000000"	"0.78125000000"	"422"
"421"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"0.0640"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Compostela"	"Gobierno del  Estado"	"1"	"420"	"421"	"0.78125000000"	"0.78125000000"	"423"
"438"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"0.0000"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"437"	"438"	"0.00152587891"	"0.00152587891"	"424"
"423"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"449.4500"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"422"	"423"	"50.00000000000"	"50.00000000000"	"425"
"424"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"5980.8500"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"423"	"424"	"50.00000000000"	"50.00000000000"	"426"
"425"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"209.2010"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"424"	"425"	"50.00000000000"	"50.00000000000"	"427"
"426"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"1704.7050"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Compostela"	"Gobierno del  Estado"	"1"	"425"	"426"	"50.00000000000"	"50.00000000000"	"428"
"427"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"0.2950"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"426"	"427"	"25.00000000000"	"25.00000000000"	"429"
"428"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"13.0590"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Compostela"	"Gobierno del  Estado"	"1"	"427"	"428"	"50.00000000000"	"6.25000000000"	"430"
"429"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"256.2460"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Compostela"	"Gobierno del  Estado"	"1"	"428"	"429"	"50.00000000000"	"50.00000000000"	"431"
"430"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"1275.0520"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"429"	"430"	"50.00000000000"	"50.00000000000"	"432"
"431"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"457.1060"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"430"	"431"	"50.00000000000"	"50.00000000000"	"433"
"432"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"3159.8450"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"431"	"432"	"50.00000000000"	"0.00076293945"	"434"
"433"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"1269.4940"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas, Compostela"	"Gobierno del  Estado"	"1"	"432"	"433"	"50.00000000000"	"0.00152587891"	"435"
"434"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona de amortiguamiento"	"63598.5300"	"0.0000"	"1026.9660"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"433"	"434"	"50.00000000000"	"50.00000000000"	"436"
"435"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"1075.9610"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"434"	"435"	"50.00000000000"	"50.00000000000"	"437"
"436"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"524.8090"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"435"	"436"	"50.00000000000"	"0.00305175781"	"438"
"439"	"Sierra de Vallejo"	""	"Estatal"	"Nayarit"	"1/12/2004"	"Sin dato"	"Reserva de la Biosfera Estatal"	"Zona núcleo"	"63598.5300"	"0.0000"	"0.0010"	"0.0000"	"Sin dato"	"Compostela, Bahía de Banderas"	"Bahía de Banderas"	"Gobierno del  Estado"	"1"	"438"	"439"	"50.00000000000"	"0.00305175781"	"439"
